<<<<<<< HEAD
impression_id, clicked_ad ,cost,currently_insured,number_of_vehicles,number_of_drivers,marital_status,ranked_as,policies_sold
6419, -   ,10,Y,2,2,S,5, -   
6420, -   ,10,Y,2,1,M,5, -   
6421, -   ,10,Y,2,1,M,4, -   
6422, -   ,10,N,2,1,M,5, -   
6423, -   ,10,Y,1,2,M,1, -   
6424, -   ,10,Y,1,1,M,4, -   
6425, -   ,10,Y,1,1,M,3, -   
6426, -   ,10,N,2,2,M,5, -   
6427, -   ,10,N,2,1,M,4, -   
6428, -   ,10,Y,1,2,M,3, -   
6429, -   ,10,Y,2,1,M,3, -   
6430, 1 ,10,Y,1,1,M,1, -   
6431, -   ,10,N,1,2,M,3, -   
6432, -   ,10,Y,2,1,M,5, -   
6433, -   ,10,Y,2,1,M,5, -   
6434, -   ,10,N,2,1,M,4, -   
6435, -   ,10,Y,1,2,S,1, -   
6436, 1 ,10,N,2,1,M,5, -   
6437, -   ,10,Y,2,1,M,5, -   
6438, -   ,10,Y,2,1,M,5, -   
6439, -   ,10,Y,2,1,M,5, -   
6440, 1 ,10,N,2,2,S,3, 1 
6441, -   ,10,Y,1,2,M,4, -   
6442, -   ,10,N,2,1,M,3, -   
6443, -   ,10,N,1,2,S,1, -   
6444, 1 ,10,N,1,1,M,1, 1 
6445, -   ,10,N,2,1,M,5, -   
6446, -   ,10,Y,1,1,M,2, -   
6447, -   ,10,Y,2,2,M,4, -   
6448, -   ,10,Y,2,1,M,4, -   
6449, -   ,10,Y,1,1,M,2, -   
6450, -   ,10,N,1,1,M,4, -   
6451, -   ,10,Y,2,1,M,5, -   
6452, 1 ,10,N,1,2,S,1, 1 
6453, -   ,10,N,2,1,M,4, -   
6454, -   ,10,N,2,1,M,4, -   
6455, -   ,10,N,2,1,M,4, -   
6456, -   ,10,Y,2,2,S,4, -   
6457, -   ,10,N,2,2,S,4, -   
6458, -   ,10,N,2,1,M,4, -   
6459, -   ,10,Y,1,1,M,3, -   
6460, -   ,10,Y,2,2,M,4, -   
6461, -   ,10,N,1,1,M,2, -   
6462, -   ,10,Y,1,2,M,2, -   
6463, -   ,10,Y,1,2,M,1, -   
6464, -   ,10,N,1,1,M,2, -   
6465, -   ,10,Y,2,1,M,5, -   
6466, -   ,10,Y,1,2,S,3, -   
6467, -   ,10,N,2,1,M,4, -   
6468, 1 ,10,N,1,2,M,1, -   
6469, -   ,10,N,2,1,M,4, -   
6470, -   ,10,Y,2,2,M,4, -   
6471, -   ,10,Y,2,1,M,4, -   
6472, -   ,10,Y,1,1,M,2, -   
6473, 1 ,10,N,1,2,M,1, -   
6474, -   ,10,Y,2,2,M,3, -   
6475, -   ,10,N,2,1,M,4, -   
6476, 1 ,10,Y,1,1,M,3, -   
6477, -   ,10,Y,1,2,S,2, -   
6478, -   ,10,Y,2,1,M,5, -   
6479, -   ,10,Y,2,1,M,5, -   
6480, -   ,10,N,2,2,S,3, -   
6481, -   ,10,N,2,1,M,5, -   
6482, -   ,10,N,1,2,S,3, -   
6483, -   ,10,N,2,2,S,5, -   
6484, -   ,10,Y,2,1,M,3, -   
6485, -   ,10,N,2,1,S,5, -   
6486, 1 ,10,N,1,2,M,1, -   
6487, -   ,10,Y,2,1,M,5, -   
6488, -   ,10,N,2,2,M,3, -   
6489, 1 ,10,Y,2,2,S,3, 1 
6490, -   ,10,Y,1,2,M,4, -   
6491, -   ,10,Y,1,2,S,4, -   
6492, -   ,10,Y,2,2,S,4, -   
6493, -   ,10,N,1,1,M,1, -   
6494, -   ,10,Y,1,1,S,4, -   
6495, -   ,10,N,1,2,M,2, -   
6496, -   ,10,N,2,2,S,2, -   
6497, -   ,10,N,1,2,S,2, -   
6498, -   ,10,N,2,2,M,4, -   
6499, -   ,10,Y,1,2,S,3, -   
6500, -   ,10,Y,1,1,M,2, -   
6501, 1 ,10,Y,1,2,M,3, -   
6502, -   ,10,Y,1,2,M,2, -   
6503, -   ,10,Y,2,2,S,2, -   
6504, -   ,10,N,2,1,M,4, -   
6505, -   ,10,N,1,1,S,4, -   
6506, -   ,10,Y,2,1,M,5, -   
6507, -   ,10,Y,2,2,S,4, -   
6508, -   ,10,N,2,1,M,5, -   
6509, -   ,10,N,2,2,M,3, -   
6510, 1 ,10,N,2,1,M,4, 1 
6511, 1 ,10,N,2,2,S,3, -   
6512, -   ,10,N,1,2,M,2, -   
6513, -   ,10,Y,2,1,M,5, -   
6514, -   ,10,N,2,1,S,4, -   
6515, -   ,10,Y,1,1,M,1, -   
6516, -   ,10,Y,2,2,M,4, -   
6517, -   ,10,Y,2,2,S,4, -   
6518, -   ,10,Y,1,2,M,4, -   
6519, -   ,10,N,1,2,M,1, -   
6520, -   ,10,N,2,2,M,3, -   
6521, -   ,10,N,1,2,S,3, -   
6522, -   ,10,Y,2,1,M,4, -   
6523, -   ,10,N,1,1,M,4, -   
6524, -   ,10,Y,2,1,M,5, -   
6525, -   ,10,Y,2,2,S,2, -   
6526, 1 ,10,N,2,1,M,5, 1 
6527, -   ,10,N,1,2,S,3, -   
6528, -   ,10,Y,2,1,M,4, -   
6529, -   ,10,N,2,1,M,4, -   
6530, -   ,10,Y,2,1,M,3, -   
6531, -   ,10,N,2,1,M,4, -   
6532, -   ,10,N,1,1,M,4, -   
6533, 1 ,10,Y,1,2,S,3, -   
6534, -   ,10,Y,2,1,M,4, -   
6535, 1 ,10,N,1,2,S,1, -   
6536, -   ,10,Y,1,1,M,1, -   
6537, -   ,10,N,2,2,S,3, -   
6538, -   ,10,Y,1,2,M,3, -   
6539, -   ,10,Y,2,1,M,5, -   
6540, 1 ,10,Y,1,2,S,3, -   
6541, -   ,10,Y,2,1,M,3, -   
6542, -   ,10,Y,2,1,M,3, -   
6543, -   ,10,Y,2,1,M,5, -   
6544, -   ,10,N,2,1,S,3, -   
6545, -   ,10,Y,1,2,S,3, -   
6546, -   ,10,Y,2,1,M,5, -   
6547, -   ,10,N,2,2,S,3, -   
6548, -   ,10,Y,2,1,M,5, -   
6549, -   ,10,Y,2,1,M,5, -   
6550, 1 ,10,N,2,2,S,2, 1 
6551, -   ,10,N,2,1,M,4, -   
6552, 1 ,10,Y,1,1,M,1, 1 
6553, -   ,10,N,2,1,M,5, -   
6554, 1 ,10,Y,2,1,M,3, -   
6555, -   ,10,N,1,1,M,2, -   
6556, -   ,10,N,1,2,M,2, -   
6557, -   ,10,N,1,1,M,3, -   
6558, 1 ,10,Y,1,2,M,1, -   
6559, -   ,10,Y,2,1,M,4, -   
6560, -   ,10,Y,2,1,S,4, -   
6561, -   ,10,N,1,1,M,4, -   
6562, -   ,10,Y,1,2,M,2, -   
6563, -   ,10,N,2,1,M,5, -   
6564, -   ,10,Y,2,1,M,3, -   
6565, -   ,10,Y,1,2,M,4, -   
6566, -   ,10,N,2,1,M,5, -   
6567, -   ,10,N,2,1,M,4, -   
6568, -   ,10,N,1,1,M,2, -   
6569, -   ,10,Y,2,2,M,5, -   
6570, -   ,10,Y,2,2,M,5, -   
6571, -   ,10,Y,1,1,M,3, -   
6572, 1 ,10,N,1,2,M,1, -   
6573, -   ,10,Y,2,2,S,4, -   
6574, -   ,10,Y,2,2,M,5, -   
6575, -   ,10,N,1,2,S,1, -   
6576, 1 ,10,N,1,2,S,2, 1 
6577, -   ,10,N,2,2,M,4, -   
6578, -   ,10,Y,2,1,M,5, -   
6579, -   ,10,Y,1,2,M,2, -   
6580, -   ,10,Y,1,2,S,2, -   
6581, -   ,10,Y,1,1,M,2, -   
6582, -   ,10,N,2,1,M,5, -   
6583, -   ,10,N,2,2,M,4, -   
6584, -   ,10,N,1,1,M,2, -   
6585, -   ,10,N,2,1,M,4, -   
6586, -   ,10,Y,2,1,M,5, -   
6587, -   ,10,N,2,1,M,3, -   
6588, -   ,10,Y,2,1,M,3, -   
6589, -   ,10,Y,1,2,M,2, -   
6590, -   ,10,N,2,1,S,5, -   
6591, -   ,10,N,1,2,M,1, -   
6592, -   ,10,Y,2,1,M,5, -   
6593, -   ,10,Y,2,1,M,3, -   
6594, 1 ,10,N,2,2,S,2, 1 
6595, -   ,10,N,2,1,M,5, -   
6596, -   ,10,Y,1,2,S,3, -   
6597, -   ,10,N,1,2,S,2, -   
6598, -   ,10,N,1,2,M,3, -   
6599, -   ,10,Y,1,2,M,1, -   
6600, -   ,10,N,2,1,M,3, -   
6601, -   ,10,Y,1,1,M,3, -   
6602, -   ,10,N,2,1,M,5, -   
6603, -   ,10,N,2,2,M,4, -   
6604, -   ,10,N,2,2,M,4, -   
6605, -   ,10,Y,2,1,S,4, -   
6606, 1 ,10,N,1,2,M,1, -   
6607, -   ,10,N,2,1,M,5, -   
6608, 1 ,10,N,1,1,M,2, -   
6609, -   ,10,N,1,2,M,3, -   
6610, -   ,10,Y,2,2,S,2, -   
6611, -   ,10,N,1,2,S,1, -   
6612, -   ,10,N,2,1,M,5, -   
6613, -   ,10,N,2,1,M,4, -   
6614, -   ,10,Y,1,2,S,2, -   
6615, -   ,10,Y,1,2,M,3, -   
6616, -   ,10,N,1,2,M,1, -   
6617, -   ,10,N,1,2,M,3, -   
6618, -   ,10,Y,1,2,M,3, -   
6619, -   ,10,Y,2,1,M,5, -   
6620, 1 ,10,N,1,2,S,3, -   
6621, -   ,10,Y,1,1,M,2, -   
6622, 1 ,10,N,1,2,S,1, -   
6623, -   ,10,N,2,2,S,4, -   
6624, 1 ,10,Y,1,1,M,3, 1 
6625, -   ,10,N,2,1,M,3, -   
6626, 1 ,10,Y,1,1,M,1, -   
6627, -   ,10,Y,2,1,M,5, -   
6628, -   ,10,N,1,2,S,1, -   
6629, -   ,10,Y,1,1,M,3, -   
6630, -   ,10,N,2,1,M,5, -   
6631, -   ,10,Y,2,2,S,2, -   
6632, -   ,10,Y,2,1,M,4, -   
6633, -   ,10,Y,1,2,M,4, -   
6634, -   ,10,N,2,1,M,5, -   
6635, -   ,10,N,2,1,M,4, -   
6636, -   ,10,N,2,2,S,5, -   
6637, -   ,10,N,2,1,M,4, -   
6638, -   ,10,Y,2,1,M,3, -   
6639, -   ,10,Y,1,2,S,2, -   
6640, -   ,10,N,2,2,M,4, -   
6641, -   ,10,N,1,2,M,1, -   
6642, -   ,10,N,1,2,S,2, -   
6643, -   ,10,N,2,1,M,3, -   
6644, -   ,10,N,2,2,S,3, -   
6645, -   ,10,N,2,2,M,4, -   
6646, -   ,10,N,2,2,M,4, -   
6647, -   ,10,Y,2,1,M,5, -   
6648, -   ,10,Y,1,1,M,1, -   
6649, -   ,10,Y,2,2,S,4, -   
6650, -   ,10,N,2,1,M,3, -   
6651, -   ,10,N,2,1,M,4, -   
6652, -   ,10,Y,2,1,M,3, -   
6653, 1 ,10,Y,1,1,M,3, -   
6654, -   ,10,N,2,2,S,3, -   
6655, -   ,10,N,2,2,M,3, -   
6656, -   ,10,Y,1,1,M,1, -   
6657, 1 ,10,Y,2,1,M,5, 1 
6658, -   ,10,Y,2,1,M,5, -   
6659, -   ,10,N,1,2,S,2, -   
6660, 1 ,10,Y,1,1,M,3, -   
6661, -   ,10,N,2,1,M,4, -   
6662, -   ,10,N,1,1,M,3, -   
6663, -   ,10,Y,1,1,M,2, -   
6664, -   ,10,Y,2,2,S,2, -   
6665, -   ,10,N,2,1,M,4, -   
6666, -   ,10,Y,1,2,S,2, -   
6667, -   ,10,N,2,1,M,5, -   
6668, -   ,10,Y,2,1,M,4, -   
6669, 1 ,10,Y,1,2,S,2, -   
6670, -   ,10,Y,2,1,M,5, -   
6671, -   ,10,N,2,1,M,4, -   
6672, -   ,10,Y,1,1,S,4, -   
6673, -   ,10,Y,2,1,M,5, -   
6674, -   ,10,Y,2,2,M,5, -   
6675, -   ,10,Y,2,1,M,4, -   
6676, -   ,10,Y,2,2,M,4, -   
6677, -   ,10,Y,2,1,M,4, -   
6678, -   ,10,Y,2,1,M,4, -   
6679, -   ,10,N,1,2,S,2, -   
6680, 1 ,10,Y,1,2,M,1, 1 
6681, -   ,10,Y,2,2,S,5, -   
6682, -   ,10,Y,2,1,M,5, -   
6683, -   ,10,N,1,1,M,4, -   
6684, -   ,10,Y,2,2,S,5, -   
6685, -   ,10,N,2,1,M,4, -   
6686, 1 ,10,Y,1,1,M,1, -   
6687, -   ,10,Y,2,2,S,5, -   
6688, -   ,10,Y,2,2,S,3, -   
6689, -   ,10,N,1,1,M,1, -   
6690, 1 ,10,Y,1,2,M,3, -   
6691, -   ,10,Y,1,1,M,3, -   
6692, -   ,10,N,2,1,M,4, -   
6693, -   ,10,N,2,2,S,3, -   
6694, 1 ,10,N,1,2,S,1, -   
6695, -   ,10,Y,2,1,M,3, -   
6696, -   ,10,Y,2,2,M,4, -   
6697, -   ,10,Y,2,1,M,5, -   
6698, -   ,10,N,1,2,S,1, -   
6699, -   ,10,N,2,1,M,4, -   
6700, -   ,10,N,1,2,M,1, -   
6701, -   ,10,N,2,1,M,3, -   
6702, -   ,10,Y,1,2,S,3, -   
6703, -   ,10,Y,1,1,M,4, -   
6704, -   ,10,N,2,1,S,5, -   
6705, -   ,10,N,1,2,S,1, -   
6706, -   ,10,N,2,2,M,3, -   
6707, 1 ,10,Y,1,2,S,1, -   
6708, -   ,10,N,1,1,M,3, -   
6709, -   ,10,Y,1,2,M,2, -   
6710, -   ,10,Y,2,2,M,5, -   
6711, -   ,10,N,2,1,M,5, -   
6712, -   ,10,N,1,2,S,3, -   
6713, -   ,10,Y,1,2,M,2, -   
6714, -   ,10,Y,2,2,M,5, -   
6715, -   ,10,Y,2,1,M,5, -   
6716, -   ,10,Y,2,1,M,4, -   
6717, -   ,10,N,1,2,M,1, -   
6718, -   ,10,N,2,2,M,4, -   
6719, -   ,10,N,2,1,M,4, -   
6720, -   ,10,N,2,1,M,4, -   
6721, -   ,10,N,2,2,M,3, -   
6722, -   ,10,N,2,1,M,3, -   
6723, -   ,10,N,2,1,M,3, -   
6724, -   ,10,Y,1,2,M,3, -   
6725, -   ,10,Y,1,2,M,3, -   
6726, -   ,10,N,2,2,M,3, -   
6727, -   ,10,N,2,1,M,3, -   
6728, -   ,10,Y,2,1,M,5, -   
6729, -   ,10,N,1,2,M,3, -   
6730, -   ,10,Y,1,2,S,4, -   
6731, -   ,10,Y,1,2,S,2, -   
6732, 1 ,10,N,1,2,M,1, 1 
6733, 1 ,10,N,2,2,S,3, 1 
6734, -   ,10,N,1,2,M,1, -   
6735, -   ,10,Y,1,1,M,3, -   
6736, -   ,10,Y,2,1,M,5, -   
6737, 1 ,10,Y,1,1,M,4, 1 
6738, -   ,10,N,2,2,M,3, -   
6739, -   ,10,Y,2,1,M,4, -   
6740, -   ,10,Y,1,2,M,4, -   
6741, -   ,10,N,2,2,S,5, -   
6742, 1 ,10,N,2,1,M,3, 1 
6743, -   ,10,Y,1,2,S,1, -   
6744, -   ,10,N,2,1,M,5, -   
6745, -   ,10,N,2,2,S,2, -   
6746, -   ,10,Y,1,1,M,2, -   
6747, -   ,10,Y,2,2,S,4, -   
6748, -   ,10,Y,1,2,M,4, -   
6749, -   ,10,N,1,1,M,2, -   
6750, -   ,10,N,2,1,S,3, -   
6751, -   ,10,Y,1,2,M,1, -   
6752, -   ,10,N,2,1,M,4, -   
6753, -   ,10,N,2,2,M,4, -   
6754, -   ,10,N,2,2,S,3, -   
6755, -   ,10,Y,2,1,M,5, -   
6756, -   ,10,N,2,1,M,3, -   
6757, -   ,10,N,2,1,M,5, -   
6758, -   ,10,Y,1,2,S,3, -   
6759, -   ,10,N,2,2,S,2, -   
6760, -   ,10,Y,1,2,S,4, -   
6761, -   ,10,Y,2,1,S,4, -   
6762, -   ,10,Y,2,2,M,3, -   
6763, -   ,10,Y,2,1,M,5, -   
6764, -   ,10,N,2,1,M,5, -   
6765, -   ,10,N,2,1,M,5, -   
6766, 1 ,10,N,2,1,M,3, -   
6767, -   ,10,N,1,1,M,2, -   
6768, -   ,10,N,1,2,S,2, -   
6769, -   ,10,Y,1,2,M,3, -   
6770, -   ,10,N,2,1,M,4, -   
6771, -   ,10,N,2,1,M,5, -   
6772, -   ,10,N,2,2,S,4, -   
6773, -   ,10,Y,2,1,M,3, -   
6774, -   ,10,N,2,1,M,3, -   
6775, 1 ,10,N,2,2,S,3, 1 
6776, -   ,10,N,2,2,M,5, -   
6777, 1 ,10,Y,2,2,M,3, 1 
6778, -   ,10,Y,2,1,M,4, -   
6779, -   ,10,N,2,1,S,5, -   
6780, -   ,10,N,1,1,M,2, -   
6781, -   ,10,N,1,2,M,3, -   
6782, -   ,10,N,2,1,M,4, -   
6783, -   ,10,Y,1,1,M,4, -   
6784, -   ,10,Y,2,1,M,3, -   
6785, 1 ,10,N,2,2,M,5, -   
6786, 1 ,10,N,1,2,S,1, -   
6787, -   ,10,Y,2,2,M,5, -   
6788, -   ,10,N,2,1,M,5, -   
6789, -   ,10,N,2,1,M,5, -   
6790, -   ,10,Y,2,1,M,5, -   
6791, 1 ,10,Y,1,2,S,2, -   
6792, -   ,10,N,2,2,S,3, -   
6793, -   ,10,Y,1,2,S,3, -   
6794, -   ,10,N,1,1,M,3, -   
6795, -   ,10,N,2,1,M,3, -   
6796, -   ,10,N,1,1,M,2, -   
6797, -   ,10,N,2,1,M,5, -   
6798, -   ,10,N,1,1,M,2, -   
6799, 1 ,10,Y,1,2,S,4, -   
6800, -   ,10,Y,1,2,M,4, -   
6801, -   ,10,Y,2,1,M,4, -   
6802, 1 ,10,N,1,2,S,1, -   
6803, -   ,10,Y,1,2,S,4, -   
6804, -   ,10,Y,2,1,M,4, -   
6805, -   ,10,N,1,1,M,4, -   
6806, -   ,10,N,1,1,M,2, -   
6807, -   ,10,N,2,1,M,5, -   
6808, 1 ,10,Y,1,2,S,3, -   
6809, -   ,10,Y,2,2,S,4, -   
6810, -   ,10,Y,1,1,M,3, -   
6811, 1 ,10,N,2,2,S,3, -   
6812, -   ,10,N,2,1,M,5, -   
6813, -   ,10,Y,2,1,M,4, -   
6814, -   ,10,Y,2,2,M,3, -   
6815, 1 ,10,Y,2,1,M,3, -   
6816, -   ,10,N,2,2,M,2, -   
6817, -   ,10,Y,2,1,M,5, -   
6818, -   ,10,N,2,1,M,5, -   
6819, -   ,10,N,2,2,S,5, -   
6820, -   ,10,Y,2,1,M,4, -   
6821, -   ,10,Y,1,1,M,2, -   
6822, -   ,10,Y,2,2,S,3, -   
6823, -   ,10,N,2,1,S,5, -   
6824, -   ,10,Y,2,2,M,5, -   
6825, -   ,10,N,2,2,S,3, -   
6826, 1 ,10,Y,1,1,M,3, 1 
6827, -   ,10,N,2,1,M,4, -   
6828, -   ,10,N,1,2,M,2, -   
6829, 1 ,10,Y,1,2,S,3, 1 
6830, -   ,10,Y,2,1,M,4, -   
6831, -   ,10,Y,2,1,M,5, -   
6832, 1 ,10,Y,1,2,M,1, -   
6833, -   ,10,Y,1,1,M,1, -   
6834, -   ,10,N,1,1,M,4, -   
6835, -   ,10,N,2,1,M,5, -   
6836, -   ,10,Y,2,1,M,5, -   
6837, -   ,10,Y,1,1,M,3, -   
6838, -   ,10,Y,1,2,M,2, -   
6839, -   ,10,Y,2,2,M,5, -   
6840, 1 ,10,N,1,1,M,2, 1 
6841, -   ,10,Y,2,1,M,5, -   
6842, -   ,10,N,2,1,M,4, -   
6843, -   ,10,Y,2,1,M,5, -   
6844, -   ,10,N,1,2,M,3, -   
6845, -   ,10,Y,1,2,S,2, -   
6846, -   ,10,N,1,2,S,3, -   
6847, 1 ,10,N,2,1,M,3, -   
6848, -   ,10,N,1,1,M,2, -   
6849, -   ,10,N,1,1,M,3, -   
6850, -   ,10,Y,2,1,M,5, -   
6851, -   ,10,Y,1,2,S,2, -   
6852, -   ,10,N,2,1,S,4, -   
6853, -   ,10,Y,2,1,M,5, -   
6854, -   ,10,Y,2,2,S,3, -   
6855, -   ,10,N,2,1,M,5, -   
6856, -   ,10,Y,1,2,M,2, -   
6857, -   ,10,N,2,2,M,2, -   
6858, -   ,10,Y,1,2,S,3, -   
6859, -   ,10,N,2,1,M,5, -   
6860, -   ,10,Y,2,1,M,5, -   
6861, -   ,10,N,2,1,M,3, -   
6862, -   ,10,N,1,1,M,4, -   
6863, -   ,10,N,2,2,M,2, -   
6864, -   ,10,N,2,2,M,3, -   
6865, -   ,10,N,2,1,M,5, -   
6866, 1 ,10,N,1,1,M,2, -   
6867, -   ,10,N,1,1,M,3, -   
6868, -   ,10,Y,2,1,M,5, -   
6869, -   ,10,Y,1,1,M,4, -   
6870, -   ,10,N,2,1,M,5, -   
6871, -   ,10,N,2,1,M,5, -   
6872, -   ,10,N,2,1,M,3, -   
6873, -   ,10,Y,1,1,M,2, -   
6874, -   ,10,Y,2,1,M,5, -   
6875, -   ,10,N,1,1,M,1, -   
6876, -   ,10,Y,2,1,M,5, -   
6877, -   ,10,Y,2,2,S,2, -   
6878, 1 ,10,Y,1,2,S,3, 1 
6879, -   ,10,N,2,1,M,5, -   
6880, -   ,10,N,2,1,M,3, -   
6881, -   ,10,N,2,1,M,5, -   
6882, 1 ,10,N,1,1,M,1, -   
6883, -   ,10,Y,2,2,M,5, -   
6884, -   ,10,N,1,2,S,1, -   
6885, -   ,10,Y,1,1,M,3, -   
6886, -   ,10,Y,2,1,M,3, -   
6887, -   ,10,N,2,1,M,5, -   
6888, 1 ,10,N,2,2,S,3, -   
6889, 1 ,10,Y,2,1,M,3, 1 
6890, -   ,10,N,2,2,M,3, -   
6891, 1 ,10,Y,2,2,S,3, -   
6892, -   ,10,Y,1,2,S,2, -   
6893, -   ,10,N,2,2,S,5, -   
6894, -   ,10,N,1,2,S,1, -   
6895, -   ,10,N,1,1,M,4, -   
6896, -   ,10,Y,2,1,S,3, -   
6897, -   ,10,Y,2,1,M,4, -   
6898, -   ,10,N,1,2,S,3, -   
6899, -   ,10,N,2,1,M,4, -   
6900, -   ,10,Y,2,1,M,5, -   
6901, -   ,10,Y,2,2,M,3, -   
6902, -   ,10,N,1,2,M,3, -   
6903, -   ,10,Y,1,2,M,4, -   
6904, -   ,10,Y,1,1,M,4, -   
6905, -   ,10,Y,2,2,M,4, -   
6906, -   ,10,Y,2,1,M,5, -   
6907, -   ,10,Y,2,2,S,5, -   
6908, -   ,10,Y,2,2,S,4, -   
6909, -   ,10,N,2,1,M,5, -   
6910, -   ,10,N,2,1,M,4, -   
6911, -   ,10,N,1,2,M,2, -   
6912, -   ,10,N,2,1,M,5, -   
6913, -   ,10,Y,2,1,M,4, -   
6914, -   ,10,N,1,1,M,3, -   
6915, -   ,10,Y,2,1,M,5, -   
6916, -   ,10,N,2,2,S,5, -   
6917, -   ,10,Y,1,2,S,3, -   
6918, 1 ,10,Y,1,2,M,2, 1 
6919, 1 ,10,N,1,2,S,2, 1 
6920, -   ,10,N,2,1,M,4, -   
6921, -   ,10,Y,2,1,M,4, -   
6922, -   ,10,N,2,1,M,3, -   
6923, -   ,10,Y,2,1,M,4, -   
6924, -   ,10,Y,1,1,M,3, -   
6925, -   ,10,N,2,1,M,5, -   
6926, -   ,10,Y,1,2,S,2, -   
6927, -   ,10,N,2,1,M,5, -   
6928, -   ,10,Y,2,1,M,5, -   
6929, 1 ,10,Y,1,1,M,3, 1 
6930, -   ,10,N,2,1,M,4, -   
6931, -   ,10,Y,2,1,M,4, -   
6932, -   ,10,N,1,1,M,3, -   
6933, -   ,10,Y,2,2,M,4, -   
6934, -   ,10,N,2,2,S,3, -   
6935, -   ,10,Y,2,1,M,5, -   
6936, -   ,10,Y,2,1,M,5, -   
6937, -   ,10,N,1,1,M,2, -   
6938, 1 ,10,N,1,2,S,1, -   
6939, -   ,10,N,2,1,M,5, -   
6940, -   ,10,N,2,1,M,5, -   
6941, -   ,10,Y,1,2,M,3, -   
6942, 1 ,10,N,1,1,M,3, 1 
6943, -   ,10,Y,2,1,M,4, -   
6944, -   ,10,Y,2,1,M,5, -   
6945, -   ,10,Y,2,1,M,5, -   
6946, -   ,10,N,2,2,S,3, -   
6947, -   ,10,Y,1,1,M,3, -   
6948, -   ,10,N,2,1,M,5, -   
6949, 1 ,10,Y,1,2,S,1, -   
6950, -   ,10,Y,2,1,M,5, -   
6951, -   ,10,Y,2,2,S,3, -   
6952, -   ,10,Y,1,1,S,1, -   
6953, -   ,10,Y,1,2,M,4, -   
6954, 1 ,10,N,2,1,S,5, -   
6955, -   ,10,N,2,1,M,5, -   
6956, -   ,10,Y,1,2,M,4, -   
6957, 1 ,10,N,2,1,M,3, 1 
6958, -   ,10,Y,2,1,M,5, -   
6959, -   ,10,N,2,1,M,5, -   
6960, -   ,10,Y,1,1,M,4, -   
6961, -   ,10,N,1,2,M,1, -   
6962, -   ,10,N,2,2,S,5, -   
6963, -   ,10,Y,2,1,M,5, -   
6964, -   ,10,N,1,2,S,2, -   
6965, -   ,10,N,1,1,M,3, -   
6966, -   ,10,N,2,2,S,4, -   
6967, -   ,10,Y,1,1,M,3, -   
6968, -   ,10,Y,2,1,M,5, -   
6969, -   ,10,Y,2,1,M,4, -   
6970, -   ,10,Y,1,1,M,3, -   
6971, -   ,10,Y,2,2,M,4, -   
6972, -   ,10,N,1,1,M,2, -   
6973, -   ,10,Y,2,1,M,5, -   
6974, -   ,10,Y,2,1,M,5, -   
6975, -   ,10,N,1,2,M,2, -   
6976, -   ,10,Y,2,2,M,5, -   
6977, 1 ,10,N,1,2,S,3, -   
6978, 1 ,10,N,1,2,M,1, -   
6979, -   ,10,N,1,2,M,3, -   
6980, 1 ,10,Y,1,2,M,1, -   
6981, -   ,10,Y,2,2,M,4, -   
6982, -   ,10,N,1,2,M,1, -   
6983, -   ,10,N,2,1,M,4, -   
6984, -   ,10,Y,2,2,S,4, -   
6985, -   ,10,N,2,2,S,5, -   
6986, -   ,10,Y,2,2,M,4, -   
6987, 1 ,10,Y,1,2,S,2, 1 
6988, -   ,10,Y,1,1,M,2, -   
6989, -   ,10,Y,2,1,M,5, -   
6990, -   ,10,N,2,2,M,3, -   
6991, -   ,10,Y,1,1,M,2, -   
6992, -   ,10,N,2,1,M,5, -   
6993, -   ,10,Y,1,1,M,3, -   
6994, -   ,10,Y,1,1,M,4, -   
6995, -   ,10,Y,2,1,M,4, -   
6996, -   ,10,Y,2,1,M,5, -   
6997, -   ,10,Y,2,1,M,3, -   
6998, -   ,10,N,2,1,M,5, -   
6999, -   ,10,N,2,1,M,4, -   
7000, -   ,10,Y,1,1,M,3, -   
7001, -   ,10,Y,1,2,M,3, -   
7002, 1 ,10,Y,1,2,M,1, 1 
7003, -   ,10,Y,1,1,M,1, -   
7004, -   ,10,Y,1,2,M,2, -   
7005, -   ,10,N,1,2,M,1, -   
7006, -   ,10,Y,2,1,M,5, -   
7007, -   ,10,Y,2,1,M,4, -   
7008, 1 ,10,Y,2,2,M,2, -   
7009, -   ,10,N,2,1,M,3, -   
7010, 1 ,10,Y,2,2,S,5, -   
7011, -   ,10,N,2,2,S,5, -   
7012, -   ,10,Y,1,1,M,2, -   
7013, -   ,10,N,2,1,M,4, -   
7014, 1 ,10,N,1,2,M,1, -   
7015, 1 ,10,N,1,1,M,3, -   
7016, -   ,10,N,2,2,S,5, -   
7017, -   ,10,Y,2,2,S,2, -   
7018, -   ,10,Y,2,1,M,5, -   
7019, -   ,10,N,1,1,M,2, -   
7020, -   ,10,N,2,1,M,4, -   
7021, -   ,10,N,2,2,S,3, -   
7022, -   ,10,Y,2,1,M,5, -   
7023, -   ,10,Y,1,2,S,1, -   
7024, 1 ,10,Y,1,1,M,3, 1 
7025, 1 ,10,Y,2,2,S,3, 1 
7026, -   ,10,Y,2,2,S,5, -   
7027, -   ,10,N,1,2,M,1, -   
7028, -   ,10,N,2,1,M,4, -   
7029, -   ,10,Y,1,2,S,4, -   
7030, -   ,10,N,1,1,M,4, -   
7031, -   ,10,N,1,1,M,3, -   
